Date,Sales,Region,Product_Category,Customer_Segment,Sales_Rep,Channel
2023-02-11,1026.2724893344323,North,Clothing,Standard,Rep_18,Retail
2023-02-11,1026.2724893344323,East,Sports,Premium,Rep_20,Online
2023-02-11,2463.053974402638,North,Electronics,Premium,Rep_08,Online
2023-02-11,2052.5449786688646,East,Home & Garden,Standard,Rep_18,Online
2023-02-11,1119.5699883648354,West,Sports,Budget,Rep_13,Retail
2023-02-11,1759.3242674304554,East,Home & Garden,Standard,Rep_14,Online
2023-02-11,879.6621337152277,South,Electronics,Budget,Rep_07,Online
2023-02-12,1192.649992429516,West,Electronics,Budget,Rep_02,Retail
2023-02-12,1192.649992429516,South,Clothing,Standard,Rep_05,Retail
2023-02-12,1987.7499873825266,West,Electronics,Standard,Rep_13,Online
2023-02-12,1084.2272658450145,North,Clothing,Budget,Rep_15,Online
2023-02-12,1703.7857034707372,South,Home & Garden,Standard,Rep_06,Online
2023-02-13,2337.896706458597,North,Home & Garden,Budget,Rep_13,Retail
2023-02-13,1669.9262188989978,North,Electronics,Standard,Rep_10,Retail
2023-02-13,1298.8315035881094,East,Electronics,Budget,Rep_13,Online
2023-02-13,1062.680321117544,West,Clothing,Standard,Rep_10,Online
2023-02-13,2337.896706458597,South,Books,Premium,Rep_13,Retail
2023-02-13,1168.9483532292984,South,Sports,Budget,Rep_12,Partner
2023-02-13,1669.9262188989978,South,Electronics,Standard,Rep_15,Retail
2023-02-13,1461.185441536623,North,Electronics,Premium,Rep_08,Partner
2023-02-13,1298.8315035881094,East,Clothing,Premium,Rep_01,Online
2023-02-14,1423.4176087607627,North,Clothing,Premium,Rep_04,Online
2023-02-14,711.7088043803814,East,Electronics,Premium,Rep_19,Online
2023-02-14,830.3269384437782,East,Home & Garden,Standard,Rep_01,Retail
2023-02-14,711.7088043803814,South,Sports,Premium,Rep_02,Online
2023-02-14,996.3923261325339,East,Electronics,Budget,Rep_16,Retail
2023-02-14,905.8112055750308,North,Home & Garden,Premium,Rep_05,Retail
2023-02-14,1423.4176087607627,North,Clothing,Standard,Rep_17,Retail
2023-02-14,766.4556354865646,East,Clothing,Budget,Rep_11,Retail
2023-02-14,766.4556354865646,East,Home & Garden,Budget,Rep_16,Online
2023-02-14,1423.4176087607627,North,Clothing,Standard,Rep_19,Partner
2023-02-14,1423.4176087607627,North,Clothing,Standard,Rep_18,Partner
2023-02-14,1660.6538768875564,North,Sports,Standard,Rep_08,Partner
2023-02-14,1245.4904076656674,East,Electronics,Standard,Rep_13,Partner
2023-02-14,1245.4904076656674,West,Home & Garden,Standard,Rep_19,Online
2023-02-15,1012.8996672541595,South,Clothing,Standard,Rep_11,Partner
2023-02-15,1856.9827232992923,East,Clothing,Premium,Rep_02,Retail
2023-02-15,857.068949215058,East,Clothing,Standard,Rep_16,Retail
2023-02-15,1012.8996672541595,East,Sports,Premium,Rep_19,Retail
2023-02-15,1012.8996672541595,East,Clothing,Standard,Rep_17,Online
2023-02-15,1591.6994771136792,South,Sports,Budget,Rep_10,Online
2023-02-15,1114.1896339795753,South,Home & Garden,Premium,Rep_13,Online
2023-02-15,795.8497385568396,South,Electronics,Premium,Rep_02,Online
2023-02-15,1591.6994771136792,West,Home & Garden,Budget,Rep_06,Retail
2023-02-15,1591.6994771136792,West,Home & Garden,Standard,Rep_13,Retail
2023-02-15,1237.9884821995283,East,Electronics,Standard,Rep_10,Retail
2023-02-15,1392.7370424744693,South,Books,Budget,Rep_05,Retail
2023-02-16,964.1699256388264,North,Electronics,Premium,Rep_03,Retail
2023-02-16,964.1699256388264,West,Sports,Standard,Rep_14,Partner
2023-02-16,964.1699256388264,East,Clothing,Standard,Rep_18,Retail
2023-02-16,2314.0078215331832,East,Electronics,Premium,Rep_20,Partner
2023-02-16,826.4313648332798,North,Clothing,Standard,Rep_16,Online
2023-02-17,1983.6260825005404,North,Clothing,Budget,Rep_11,Online
2023-02-17,1542.820286389309,North,Electronics,Budget,Rep_18,Retail
2023-02-17,1735.6728221879728,North,Sports,Standard,Rep_03,Partner
2023-02-17,1542.820286389309,West,Home & Garden,Standard,Rep_19,Online
2023-02-17,991.8130412502702,North,Home & Garden,Standard,Rep_11,Partner
2023-02-18,1428.1317058399686,East,Clothing,Standard,Rep_18,Retail
2023-02-18,2570.6370705119434,South,Books,Standard,Rep_11,Retail
2023-02-18,1168.4713956872472,West,Electronics,Budget,Rep_12,Retail
2023-02-18,988.7065655815168,East,Books,Premium,Rep_19,Retail
2023-02-18,1168.4713956872472,East,Electronics,Standard,Rep_18,Retail
2023-02-18,2142.197558759953,North,Sports,Standard,Rep_11,Online
2023-02-18,1071.0987793799766,West,Books,Standard,Rep_13,Online
2023-02-18,1428.1317058399686,West,Home & Garden,Premium,Rep_11,Retail
2023-02-18,1071.0987793799766,East,Home & Garden,Premium,Rep_17,Retail
2023-02-18,1606.6481690699648,North,Home & Garden,Standard,Rep_16,Partner
2023-02-18,1071.0987793799766,North,Home & Garden,Standard,Rep_09,Partner
2023-02-19,1081.1780672653367,West,Home & Garden,Budget,Rep_08,Partner
2023-02-19,1081.1780672653367,North,Clothing,Premium,Rep_12,Retail
2023-02-19,695.0430432420022,West,Electronics,Standard,Rep_18,Online
2023-02-19,695.0430432420022,North,Clothing,Standard,Rep_10,Online
2023-02-19,1081.1780672653367,South,Books,Premium,Rep_08,Online
2023-02-19,810.8835504490025,North,Electronics,Standard,Rep_10,Online
2023-02-19,1946.120521077606,South,Clothing,Budget,Rep_04,Online
2023-02-19,973.060260538803,West,Electronics,Premium,Rep_02,Retail
2023-02-20,1289.8029680897744,East,Clothing,Standard,Rep_12,Online
2023-02-20,1172.5481528088858,North,Clothing,Standard,Rep_10,Online
2023-02-20,2149.671613482957,South,Home & Garden,Standard,Rep_19,Partner
2023-02-20,2579.6059361795487,West,Clothing,Standard,Rep_07,Retail
2023-02-20,992.1561292998265,West,Electronics,Standard,Rep_13,Retail
2023-02-20,1289.8029680897744,West,Clothing,Budget,Rep_18,Online
2023-02-20,1172.5481528088858,South,Sports,Premium,Rep_13,Partner
2023-02-20,2579.6059361795487,North,Home & Garden,Standard,Rep_14,Retail
2023-02-20,1612.253710112218,West,Books,Standard,Rep_06,Online
2023-02-21,1318.9274541582888,North,Electronics,Premium,Rep_02,Partner
2023-02-21,1187.03470874246,West,Home & Garden,Premium,Rep_14,Online
2023-02-21,847.8819348160429,South,Electronics,Standard,Rep_05,Online
2023-02-21,913.1036221095845,North,Electronics,Standard,Rep_20,Online
2023-02-21,1187.03470874246,East,Home & Garden,Standard,Rep_17,Retail
2023-02-21,2374.06941748492,North,Clothing,Standard,Rep_17,Online
2023-02-21,989.1955906187167,West,Electronics,Standard,Rep_08,Partner
2023-02-21,1079.1224624931453,North,Sports,Standard,Rep_02,Retail
2023-02-21,2374.06941748492,East,Books,Standard,Rep_14,Retail
2023-02-21,1318.9274541582888,East,Electronics,Standard,Rep_19,Retail
2023-02-21,913.1036221095845,South,Sports,Premium,Rep_20,Online
2023-02-21,913.1036221095845,South,Sports,Premium,Rep_03,Retail
2023-02-22,2293.5940612356094,East,Books,Premium,Rep_12,Online
2023-02-22,955.664192181504,North,Electronics,Standard,Rep_17,Online
2023-02-22,819.1407361555748,East,Home & Garden,Budget,Rep_06,Online
2023-02-22,1146.7970306178047,North,Sports,Standard,Rep_09,Online
2023-02-22,1638.2814723111496,South,Electronics,Budget,Rep_08,Partner
2023-02-22,2293.5940612356094,East,Electronics,Standard,Rep_06,Partner
2023-02-22,1638.2814723111496,South,Clothing,Budget,Rep_04,Partner
2023-02-22,1433.496288272256,East,Clothing,Standard,Rep_14,Retail
2023-02-22,1638.2814723111496,North,Clothing,Budget,Rep_10,Online
2023-02-22,955.664192181504,South,Books,Budget,Rep_18,Partner
2023-02-22,882.151562013696,North,Home & Garden,Standard,Rep_14,Online
2023-02-22,1911.328384363008,North,Electronics,Premium,Rep_09,Retail
2023-02-22,955.664192181504,East,Books,Budget,Rep_16,Retail
2023-02-23,1033.50437561413,East,Clothing,Standard,Rep_18,Partner
2023-02-23,1221.4142620894263,North,Electronics,Premium,Rep_02,Online
2023-02-23,959.6826344988349,East,Sports,Budget,Rep_01,Online
2023-02-23,959.6826344988349,North,Home & Garden,Standard,Rep_05,Online
2023-02-23,1221.4142620894263,East,Books,Budget,Rep_08,Retail
2023-02-23,1919.3652689976698,South,Home & Garden,Budget,Rep_08,Retail
2023-02-23,1492.8396536648543,North,Electronics,Standard,Rep_13,Retail
2023-02-24,1084.5021349036467,West,Sports,Standard,Rep_19,Retail
2023-02-24,1281.6843412497644,North,Home & Garden,Standard,Rep_09,Online
2023-02-24,1007.0376966962434,South,Clothing,Premium,Rep_20,Online
2023-02-24,2819.7055507494815,South,Electronics,Standard,Rep_01,Online
2023-02-24,1007.0376966962434,South,Sports,Budget,Rep_06,Partner
2023-02-24,1174.8773128122841,North,Electronics,Standard,Rep_13,Online
2023-02-24,2819.7055507494815,South,Books,Standard,Rep_14,Online
2023-02-24,1409.8527753747408,East,Sports,Standard,Rep_03,Online
2023-02-24,1566.503083749712,West,Home & Garden,Standard,Rep_15,Online
2023-02-25,1398.2222287203228,North,Home & Garden,Budget,Rep_17,Partner
2023-02-25,1271.1111170184754,South,Electronics,Standard,Rep_11,Online
2023-02-25,1997.4603267433183,North,Clothing,Standard,Rep_16,Online
2023-02-25,1165.1851906002692,East,Clothing,Standard,Rep_01,Online
2023-02-25,1747.7777859004036,South,Home & Garden,Standard,Rep_16,Online
2023-02-25,1747.7777859004036,East,Electronics,Budget,Rep_04,Online
2023-02-25,2330.3703812005383,East,Electronics,Standard,Rep_11,Online
2023-02-25,1271.1111170184754,North,Sports,Budget,Rep_19,Online
2023-02-26,1622.7182903725043,North,Clothing,Premium,Rep_07,Retail
2023-02-26,1032.63891205523,West,Clothing,Budget,Rep_14,Online
2023-02-26,1032.63891205523,South,Clothing,Premium,Rep_09,Online
2023-02-26,1419.8785040759412,North,Sports,Standard,Rep_10,Online
2023-02-26,2271.805606521506,East,Clothing,Premium,Rep_19,Online
2023-02-26,1135.902803260753,West,Clothing,Premium,Rep_16,Retail
2023-02-26,811.3591451862521,North,Home & Garden,Standard,Rep_01,Online
2023-02-26,873.7713871236562,North,Electronics,Budget,Rep_05,Online
2023-02-26,1032.63891205523,South,Electronics,Premium,Rep_16,Online
2023-02-26,811.3591451862521,West,Electronics,Standard,Rep_09,Online
2023-02-26,1622.7182903725043,East,Electronics,Premium,Rep_11,Retail
2023-02-26,1135.902803260753,West,Electronics,Premium,Rep_02,Partner
2023-02-26,811.3591451862521,West,Electronics,Standard,Rep_19,Online
2023-02-27,870.4184070630174,West,Sports,Standard,Rep_15,Online
2023-02-27,1523.2322123602805,West,Clothing,Standard,Rep_15,Online
2023-02-27,1107.8052453529313,North,Clothing,Premium,Rep_12,Online
2023-02-27,2437.1715397764488,North,Clothing,Standard,Rep_08,Partner
2023-02-27,1523.2322123602805,South,Clothing,Budget,Rep_16,Online
2023-02-27,1107.8052453529313,North,Clothing,Standard,Rep_03,Online
2023-02-27,1523.2322123602805,North,Home & Garden,Budget,Rep_20,Retail
2023-02-27,937.373669144788,North,Clothing,Standard,Rep_16,Online
2023-02-27,1218.5857698882244,North,Clothing,Standard,Rep_13,Online
2023-02-28,1647.2068091997276,West,Sports,Standard,Rep_07,Online
2023-02-28,1317.765447359782,North,Home & Garden,Budget,Rep_09,Retail
2023-02-28,2196.2757455996366,South,Electronics,Standard,Rep_05,Online
2023-02-28,1647.2068091997276,North,Electronics,Budget,Rep_10,Retail
2023-02-28,1647.2068091997276,West,Sports,Standard,Rep_19,Partner
2023-02-28,2196.2757455996366,South,Clothing,Standard,Rep_17,Retail
2023-02-28,1197.9685885088927,West,Home & Garden,Budget,Rep_04,Retail
2023-02-28,2196.2757455996366,North,Clothing,Standard,Rep_01,Retail
2023-02-28,1464.1838303997579,East,Electronics,Budget,Rep_12,Online
2023-02-28,1098.1378727998183,North,Books,Premium,Rep_03,Retail
2023-03-01,1417.441280088256,East,Home & Garden,Standard,Rep_20,Online
2023-03-01,1090.3394462217354,North,Clothing,Budget,Rep_01,Retail
2023-03-01,1090.3394462217354,East,Electronics,Standard,Rep_13,Retail
2023-03-01,1771.8016001103201,East,Electronics,Budget,Rep_02,Online
2023-03-01,1090.3394462217354,South,Electronics,Premium,Rep_02,Retail
2023-03-02,2003.6523466172184,South,Clothing,Premium,Rep_02,Retail
2023-03-02,2003.6523466172184,North,Sports,Standard,Rep_07,Retail
2023-03-02,858.7081485502365,South,Sports,Premium,Rep_02,Partner
2023-03-02,1202.191407970331,North,Home & Garden,Standard,Rep_14,Retail
2023-03-02,1502.7392599629138,East,Clothing,Budget,Rep_20,Partner
2023-03-02,1717.416297100473,North,Sports,Premium,Rep_05,Retail
2023-03-02,1001.8261733086092,North,Clothing,Premium,Rep_12,Online
2023-03-02,1092.9012799730283,East,Clothing,Premium,Rep_12,Partner
2023-03-02,1202.191407970331,West,Home & Garden,Premium,Rep_20,Retail
2023-03-02,2404.382815940662,North,Clothing,Standard,Rep_14,Online
2023-03-02,1092.9012799730283,West,Sports,Budget,Rep_05,Retail
2023-03-03,960.8464528357152,South,Home & Garden,Budget,Rep_08,Online
2023-03-03,1561.3754858580373,North,Electronics,Budget,Rep_11,Retail
2023-03-03,892.2145633474499,North,Sports,Standard,Rep_15,Online
2023-03-03,2081.8339811440496,East,Home & Garden,Standard,Rep_19,Online
2023-03-03,1784.4291266948999,East,Electronics,Standard,Rep_20,Retail
2023-03-03,1561.3754858580373,South,Books,Premium,Rep_11,Online
2023-03-03,960.8464528357152,North,Clothing,Standard,Rep_11,Online
2023-03-03,1561.3754858580373,East,Clothing,Standard,Rep_11,Online
2023-03-03,960.8464528357152,North,Electronics,Premium,Rep_12,Online
2023-03-03,1135.5458078967545,North,Home & Garden,Budget,Rep_06,Retail
2023-03-04,1113.8035668122316,North,Clothing,Standard,Rep_01,Partner
2023-03-04,928.169639010193,East,Home & Garden,Standard,Rep_11,Partner
2023-03-04,1392.2544585152896,North,Home & Garden,Standard,Rep_11,Partner
2023-03-04,1237.5595186802575,North,Clothing,Premium,Rep_20,Retail
2023-03-04,2227.607133624463,East,Clothing,Standard,Rep_09,Online
2023-03-04,1012.5486971020288,South,Home & Garden,Standard,Rep_19,Online
2023-03-04,1591.1479525889024,East,Books,Standard,Rep_20,Online
2023-03-05,848.4996410334702,South,Clothing,Standard,Rep_20,Online
2023-03-05,1002.7723030395556,South,Home & Garden,Premium,Rep_17,Online
2023-03-05,787.8925238167938,North,Clothing,Premium,Rep_20,Online
2023-03-05,1225.6105926039013,East,Electronics,Standard,Rep_04,Retail
2023-03-05,1838.415888905852,West,Home & Garden,Standard,Rep_19,Online
2023-03-05,1378.811916679389,North,Home & Garden,Budget,Rep_18,Online
2023-03-05,1575.7850476335875,North,Clothing,Standard,Rep_17,Retail
2023-03-05,787.8925238167938,South,Clothing,Premium,Rep_11,Retail
2023-03-05,1378.811916679389,East,Electronics,Budget,Rep_01,Online
2023-03-05,787.8925238167938,West,Electronics,Standard,Rep_08,Retail
2023-03-05,1575.7850476335875,South,Home & Garden,Budget,Rep_10,Online
2023-03-05,1225.6105926039013,East,Home & Garden,Standard,Rep_12,Retail
2023-03-06,1563.3416931914853,South,Home & Garden,Standard,Rep_18,Retail
2023-03-06,2345.012539787228,South,Electronics,Standard,Rep_11,Retail
2023-03-06,2345.012539787228,North,Clothing,Premium,Rep_02,Retail
2023-03-06,1407.0075238723368,South,Clothing,Premium,Rep_16,Partner
2023-03-06,1279.0977489748516,East,Electronics,Standard,Rep_09,Online
2023-03-07,1656.814982621532,East,Sports,Standard,Rep_10,Retail
2023-03-07,1065.095345970985,North,Clothing,Premium,Rep_19,Retail
2023-03-07,2130.19069194197,North,Clothing,Standard,Rep_19,Partner
2023-03-07,1242.611236966149,West,Electronics,Standard,Rep_03,Online
2023-03-07,1355.5758948721625,South,Books,Premium,Rep_14,Partner
2023-03-07,1147.025757199522,West,Sports,Budget,Rep_17,Retail
2023-03-07,2982.2669687187577,South,Home & Garden,Standard,Rep_17,Online
2023-03-07,1147.025757199522,North,Electronics,Standard,Rep_09,Online
2023-03-07,1355.5758948721625,West,Home & Garden,Budget,Rep_18,Partner
2023-03-07,2485.222473932298,East,Electronics,Premium,Rep_15,Online
2023-03-08,2558.769634769126,North,Books,Premium,Rep_08,Retail
2023-03-08,1066.1540144871358,South,Clothing,Premium,Rep_20,Online
2023-03-08,2132.3080289742716,East,Clothing,Standard,Rep_12,Online
2023-03-08,2132.3080289742716,East,Home & Garden,Budget,Rep_07,Online
2023-03-08,1279.384817384563,East,Clothing,Standard,Rep_11,Partner
2023-03-08,1163.077106713239,North,Electronics,Budget,Rep_01,Retail
2023-03-08,1599.2310217307036,West,Electronics,Standard,Rep_02,Retail
2023-03-08,1066.1540144871358,South,Clothing,Standard,Rep_16,Retail
2023-03-09,1202.6037462691377,North,Books,Budget,Rep_08,Online
2023-03-09,1110.0957657868962,North,Clothing,Standard,Rep_11,Retail
2023-03-09,2405.2074925382753,East,Electronics,Standard,Rep_13,Online
2023-03-09,1202.6037462691377,East,Electronics,Standard,Rep_18,Online
2023-03-09,1443.1244955229652,South,Home & Garden,Standard,Rep_08,Retail
2023-03-09,2886.2489910459303,North,Electronics,Standard,Rep_17,Retail
2023-03-09,2405.2074925382753,North,Electronics,Standard,Rep_06,Online
2023-03-10,1124.3057725486974,North,Home & Garden,Premium,Rep_19,Retail
2023-03-10,2698.3338541168737,South,Electronics,Standard,Rep_01,Online
2023-03-10,2698.3338541168737,West,Home & Garden,Budget,Rep_02,Retail
2023-03-10,1226.5153882349425,South,Home & Garden,Budget,Rep_01,Online
2023-03-10,2698.3338541168737,North,Electronics,Premium,Rep_02,Online
2023-03-10,1349.1669270584368,East,Electronics,Budget,Rep_11,Online
2023-03-11,857.4276081943082,South,Electronics,Standard,Rep_20,Online
2023-03-11,1500.4983143400393,East,Home & Garden,Budget,Rep_04,Online
2023-03-11,1714.8552163886163,East,Home & Garden,Standard,Rep_15,Retail
2023-03-11,2000.6644191200523,West,Electronics,Standard,Rep_09,Partner
2023-03-11,923.3835780554089,North,Electronics,Budget,Rep_10,Partner
2023-03-11,1000.3322095600262,South,Clothing,Budget,Rep_09,Retail
2023-03-11,2000.6644191200523,East,Books,Standard,Rep_07,Online
2023-03-11,857.4276081943082,East,Sports,Standard,Rep_18,Online
2023-03-11,1091.2715013382103,North,Home & Garden,Standard,Rep_07,Retail
2023-03-11,1091.2715013382103,South,Clothing,Standard,Rep_20,Retail
2023-03-11,1714.8552163886163,South,Electronics,Standard,Rep_16,Retail
2023-03-11,923.3835780554089,South,Sports,Budget,Rep_14,Online
2023-03-11,1200.3986514720314,East,Electronics,Budget,Rep_16,Online
2023-03-11,1000.3322095600262,West,Electronics,Standard,Rep_19,Partner
2023-03-12,966.8132797606575,East,Electronics,Standard,Rep_06,Retail
2023-03-12,1041.1835320499388,North,Home & Garden,Premium,Rep_19,Online
2023-03-12,1933.626559521315,North,Electronics,Standard,Rep_16,Online
2023-03-12,1127.9488263874337,North,Books,Budget,Rep_16,Online
2023-03-12,1230.4896287862912,North,Home & Garden,Standard,Rep_04,Retail
2023-03-12,1933.626559521315,North,Electronics,Standard,Rep_16,Retail
2023-03-12,1230.4896287862912,North,Sports,Standard,Rep_18,Online
2023-03-12,1503.9317685165781,South,Home & Garden,Standard,Rep_05,Partner
2023-03-12,1933.626559521315,East,Electronics,Budget,Rep_16,Retail
2023-03-12,2707.077183329841,South,Electronics,Standard,Rep_14,Online
2023-03-12,1353.5385916649204,South,Sports,Premium,Rep_15,Online
2023-03-13,2553.5239285783077,East,Clothing,Premium,Rep_20,Retail
2023-03-13,3064.228714293969,North,Electronics,Standard,Rep_02,Online
2023-03-13,1392.831233769986,West,Clothing,Standard,Rep_06,Online
2023-03-13,1532.1143571469845,South,Clothing,Budget,Rep_20,Online
