Customer_ID,Age,Gender,Region,Customer_Segment,Total_Purchases,Satisfaction_Score,Join_Date,Last_Purchase
CUST_01392,21,Female,South,Standard,17.4,6.7,2024-03-30,2024-01-24
CUST_01393,37,Female,West,Standard,14.9,8.1,2024-07-04,2024-07-09
CUST_01394,46,Male,East,Premium,21.29,5.7,2023-12-11,2024-02-20
CUST_01395,34,Male,North,Standard,7.88,7.0,2024-03-25,2024-06-06
CUST_01396,18,Female,East,Premium,6.37,3.5,2023-10-31,2024-05-15
CUST_01397,44,Female,West,Budget,1.35,6.5,2023-03-08,2024-12-23
CUST_01398,23,Male,South,Standard,4.08,8.0,2024-06-17,2023-12-16
CUST_01399,33,Female,North,Premium,14.99,6.6,2023-05-21,2023-04-07
CUST_01400,41,Female,East,Premium,13.6,3.8,2024-01-03,2024-06-18
CUST_01401,31,Female,North,Standard,3.03,4.1,2023-10-20,2023-02-06
CUST_01402,62,Female,East,Standard,4.87,6.3,2023-12-25,2023-09-14
CUST_01403,39,Male,South,Budget,5.11,7.6,2024-10-21,2023-02-25
CUST_01404,18,Female,West,Standard,2.29,6.1,2023-01-04,2024-08-10
CUST_01405,34,Male,East,Premium,6.87,5.2,2024-01-13,2023-02-17
CUST_01406,46,Female,South,Budget,2.64,6.9,2024-04-18,2023-01-27
CUST_01407,71,Male,West,Standard,3.54,6.9,2023-04-07,2024-03-10
CUST_01408,26,Female,North,Budget,1.7,7.3,2023-10-13,2024-05-11
CUST_01409,49,Male,East,Standard,6.76,5.7,2024-05-19,2023-05-28
CUST_01410,36,Male,North,Premium,14.8,8.7,2023-04-28,2024-04-24
CUST_01411,21,Female,West,Premium,21.03,6.8,2024-06-24,2023-01-25
CUST_01412,47,Male,East,Premium,21.39,7.1,2024-01-03,2023-02-22
CUST_01413,57,Male,East,Standard,3.13,6.0,2024-06-30,2024-06-10
CUST_01414,49,Female,West,Standard,17.0,6.8,2023-05-27,2023-03-29
CUST_01415,37,Female,South,Standard,5.86,6.2,2023-10-22,2024-11-18
CUST_01416,37,Female,South,Standard,9.47,8.6,2023-06-14,2024-03-11
CUST_01417,55,Male,South,Budget,1.59,2.7,2023-04-24,2023-12-23
CUST_01418,58,Male,East,Premium,29.38,7.4,2023-02-11,2024-12-25
CUST_01419,28,Female,West,Standard,14.41,5.2,2023-10-24,2023-07-21
CUST_01420,53,Male,East,Standard,12.67,5.8,2023-08-07,2023-10-17
CUST_01421,34,Female,West,Standard,3.03,7.6,2024-12-25,2024-04-07
CUST_01422,24,Male,North,Premium,12.82,4.3,2024-09-04,2024-02-18
CUST_01423,34,Female,West,Standard,2.74,6.4,2024-05-03,2024-09-15
CUST_01424,38,Female,West,Standard,3.47,5.2,2024-08-14,2024-06-02
CUST_01425,49,Female,East,Standard,2.47,5.9,2023-04-24,2024-02-20
CUST_01426,25,Male,West,Budget,1.38,3.7,2023-12-06,2023-04-22
CUST_01427,37,Male,South,Standard,5.57,6.3,2023-01-31,2023-12-26
CUST_01428,44,Male,West,Standard,3.01,2.5,2023-04-23,2024-06-08
CUST_01429,36,Female,South,Standard,2.78,8.6,2023-02-24,2023-08-31
CUST_01430,44,Male,North,Premium,5.89,9.0,2023-12-06,2023-05-11
CUST_01431,18,Male,East,Premium,9.45,8.4,2024-07-11,2024-01-03
CUST_01432,48,Female,East,Standard,16.38,4.0,2023-05-10,2023-12-28
CUST_01433,18,Female,West,Standard,9.06,7.0,2024-05-23,2023-01-02
CUST_01434,41,Female,South,Premium,16.18,7.4,2024-03-02,2024-07-10
CUST_01435,40,Female,West,Budget,1.42,6.6,2024-09-12,2024-10-23
CUST_01436,42,Female,North,Standard,11.33,4.7,2024-11-26,2024-10-08
CUST_01437,23,Female,South,Standard,6.14,8.8,2023-03-28,2023-07-28
CUST_01438,29,Female,West,Standard,2.11,4.7,2024-03-08,2024-03-08
CUST_01439,33,Male,East,Standard,2.68,7.0,2023-01-02,2023-07-26
CUST_01440,29,Female,West,Standard,4.43,6.0,2023-07-23,2024-05-14
CUST_01441,39,Male,North,Standard,2.8,8.8,2023-09-24,2024-12-13
CUST_01442,58,Female,South,Premium,5.59,7.2,2024-10-17,2023-05-17
CUST_01443,33,Female,West,Premium,14.21,8.6,2024-07-23,2023-07-17
CUST_01444,44,Male,South,Standard,2.4,6.4,2023-10-06,2023-07-27
CUST_01445,31,Male,East,Budget,2.38,7.1,2024-04-03,2023-02-03
CUST_01446,58,Female,East,Budget,2.7,8.5,2024-07-03,2023-11-16
CUST_01447,30,Male,North,Premium,9.44,8.0,2024-08-05,2023-02-25
CUST_01448,53,Female,North,Standard,2.09,6.0,2023-12-12,2023-02-22
CUST_01449,45,Female,West,Premium,10.03,6.6,2024-08-30,2023-02-08
CUST_01450,39,Male,North,Standard,2.1,7.8,2023-06-06,2024-12-22
CUST_01451,20,Female,West,Standard,5.51,8.5,2023-04-10,2023-09-14
CUST_01452,68,Male,South,Premium,7.69,7.8,2023-04-26,2023-02-26
CUST_01453,53,Female,North,Standard,3.29,7.1,2023-11-22,2023-04-12
CUST_01454,49,Female,East,Budget,3.49,6.0,2024-04-01,2024-05-28
CUST_01455,48,Female,East,Premium,17.03,6.7,2024-05-10,2023-08-05
CUST_01456,46,Female,West,Budget,6.68,5.8,2023-06-23,2023-10-01
CUST_01457,40,Female,South,Budget,1.4,7.4,2023-08-03,2023-11-03
CUST_01458,46,Male,North,Budget,4.32,6.7,2023-09-15,2024-04-16
CUST_01459,48,Male,North,Premium,5.57,9.6,2024-02-23,2024-07-30
CUST_01460,45,Male,East,Premium,13.04,6.1,2023-07-24,2024-02-05
CUST_01461,26,Female,East,Standard,4.12,7.3,2024-11-14,2023-07-29
CUST_01462,24,Male,East,Budget,4.02,4.3,2024-06-21,2023-11-24
CUST_01463,59,Male,West,Standard,2.97,4.9,2024-09-29,2024-06-20
CUST_01464,49,Female,West,Budget,4.32,4.9,2024-01-09,2024-09-02
CUST_01465,38,Female,East,Budget,3.72,6.6,2023-02-21,2023-07-24
CUST_01466,54,Male,East,Standard,3.36,7.4,2023-11-29,2024-08-18
CUST_01467,38,Male,North,Premium,8.34,5.9,2024-08-06,2023-05-26
CUST_01468,45,Male,South,Premium,16.67,6.8,2023-10-10,2023-01-06
CUST_01469,37,Female,West,Standard,3.22,8.7,2024-04-28,2023-06-25
CUST_01470,21,Male,West,Premium,15.98,6.9,2023-01-24,2024-05-16
CUST_01471,18,Female,West,Standard,8.55,8.5,2023-09-04,2023-03-12
CUST_01472,30,Female,West,Budget,1.25,4.9,2024-09-22,2023-01-04
CUST_01473,40,Female,West,Standard,9.65,5.7,2023-02-24,2024-09-20
CUST_01474,42,Male,North,Premium,14.16,5.7,2024-09-01,2024-01-22
CUST_01475,48,Male,North,Standard,3.13,5.9,2024-07-09,2023-04-24
CUST_01476,42,Female,East,Budget,5.18,6.1,2024-03-23,2024-03-05
CUST_01477,38,Female,North,Budget,1.58,8.7,2023-02-26,2024-05-28
CUST_01478,24,Female,South,Standard,7.14,7.1,2024-12-15,2023-07-28
CUST_01479,59,Female,South,Standard,4.92,7.4,2023-02-13,2024-12-03
CUST_01480,47,Female,North,Standard,2.08,7.4,2024-01-03,2023-07-25
CUST_01481,18,Male,North,Premium,7.4,10.0,2024-03-09,2023-07-19
CUST_01482,49,Male,East,Budget,2.26,4.2,2023-02-23,2023-06-13
CUST_01483,51,Female,East,Premium,5.31,7.4,2023-04-27,2023-08-28
CUST_01484,57,Female,East,Standard,2.49,8.1,2024-04-10,2024-07-19
CUST_01485,23,Female,West,Budget,10.48,7.7,2023-03-20,2024-04-27
CUST_01486,47,Male,North,Budget,2.14,2.0,2023-09-10,2024-07-18
CUST_01487,18,Male,South,Premium,23.47,5.9,2024-12-23,2024-10-13
CUST_01488,21,Female,East,Budget,2.03,5.7,2023-11-29,2024-09-03
CUST_01489,64,Female,West,Budget,3.68,4.4,2023-08-12,2023-04-22
CUST_01490,54,Male,East,Standard,19.61,5.5,2023-01-27,2024-06-16
CUST_01491,28,Male,North,Budget,1.71,4.5,2023-07-30,2024-12-02
CUST_01492,37,Female,West,Standard,4.97,5.7,2023-11-04,2023-11-29
CUST_01493,29,Female,North,Standard,7.75,7.3,2023-10-03,2023-02-03
CUST_01494,55,Male,East,Budget,4.21,5.0,2023-11-15,2024-07-15
CUST_01495,40,Female,North,Budget,3.27,4.0,2024-02-29,2023-08-15
CUST_01496,33,Female,East,Budget,5.52,4.8,2023-02-25,2023-06-08
CUST_01497,39,Female,North,Premium,8.48,5.5,2024-05-22,2023-05-04
CUST_01498,61,Female,North,Standard,2.16,7.8,2024-12-25,2023-12-28
CUST_01499,54,Female,West,Standard,6.99,7.6,2024-02-28,2024-03-14
CUST_01500,44,Female,West,Budget,1.5,7.1,2023-12-04,2024-09-22
CUST_01501,47,Female,South,Budget,1.25,7.7,2023-06-29,2023-10-16
CUST_01502,64,Female,West,Premium,6.56,6.9,2023-09-21,2024-03-25
CUST_01503,45,Female,North,Premium,7.45,7.7,2023-12-19,2024-08-02
CUST_01504,54,Female,West,Premium,7.36,9.9,2023-03-22,2024-10-01
CUST_01505,35,Male,East,Standard,6.18,6.7,2024-01-09,2023-11-05
CUST_01506,31,Male,East,Budget,1.31,5.9,2024-01-12,2024-07-26
CUST_01507,49,Male,West,Premium,14.02,8.8,2024-05-22,2024-04-09
CUST_01508,22,Male,South,Premium,12.0,5.6,2024-07-04,2024-05-03
CUST_01509,18,Female,East,Standard,4.83,5.3,2024-04-25,2024-12-19
CUST_01510,47,Male,North,Budget,1.72,5.3,2024-05-28,2024-01-02
CUST_01511,43,Male,West,Standard,4.87,6.3,2023-05-14,2023-08-11
CUST_01512,62,Female,South,Budget,2.84,6.9,2023-10-03,2023-10-16
CUST_01513,28,Female,South,Premium,5.66,6.8,2023-06-10,2023-11-02
CUST_01514,57,Female,West,Standard,2.56,3.6,2023-06-21,2024-01-31
CUST_01515,18,Female,East,Standard,4.0,6.8,2024-08-11,2024-04-08
CUST_01516,41,Male,North,Standard,2.03,5.6,2023-07-25,2023-06-16
CUST_01517,72,Female,South,Standard,7.23,8.1,2024-02-09,2024-05-20
CUST_01518,30,Male,West,Standard,6.71,7.2,2023-09-11,2024-10-20
CUST_01519,20,Female,East,Standard,7.96,4.3,2023-06-28,2023-02-18
CUST_01520,40,Female,West,Standard,20.61,6.2,2023-09-04,2024-06-02
CUST_01521,76,Male,East,Standard,5.45,10.0,2024-02-22,2024-08-29
CUST_01522,59,Male,West,Premium,10.57,9.4,2023-04-11,2024-05-05
CUST_01523,55,Male,North,Budget,4.16,5.6,2024-04-02,2023-01-21
CUST_01524,39,Male,East,Premium,9.63,6.6,2023-03-23,2023-11-14
CUST_01525,57,Male,North,Premium,13.12,6.0,2024-09-30,2023-12-05
CUST_01526,33,Female,West,Budget,2.75,3.2,2024-07-29,2024-03-10
CUST_01527,52,Female,East,Premium,15.5,8.3,2023-04-25,2024-08-26
CUST_01528,18,Male,East,Standard,7.51,6.8,2024-04-09,2023-08-09
CUST_01529,50,Female,South,Standard,21.17,5.9,2024-02-23,2024-04-04
CUST_01530,18,Female,East,Standard,11.99,5.3,2024-10-19,2024-03-24
CUST_01531,52,Female,North,Standard,2.67,8.3,2023-07-12,2024-07-20
CUST_01532,25,Female,South,Premium,14.08,7.5,2024-09-11,2023-02-04
CUST_01533,54,Male,North,Standard,10.62,6.8,2023-12-02,2024-09-13
CUST_01534,63,Female,North,Standard,2.76,6.5,2024-09-02,2024-03-12
CUST_01535,32,Female,East,Standard,6.18,7.0,2023-05-27,2024-04-04
CUST_01536,26,Male,East,Standard,2.97,6.9,2023-05-21,2023-06-19
CUST_01537,59,Female,North,Premium,10.33,9.1,2024-11-06,2024-08-21
CUST_01538,49,Male,North,Standard,6.92,6.2,2023-05-28,2024-12-06
CUST_01539,53,Male,South,Premium,8.25,7.6,2023-03-16,2024-04-30
CUST_01540,55,Female,West,Standard,12.33,6.2,2024-09-14,2024-03-22
CUST_01541,51,Male,West,Standard,2.18,4.5,2023-07-14,2023-01-26
CUST_01542,18,Female,East,Budget,2.59,7.4,2024-09-05,2023-09-22
CUST_01543,45,Female,West,Premium,23.29,9.6,2023-07-14,2023-01-21
CUST_01544,51,Female,South,Premium,10.53,8.3,2024-08-09,2024-08-08
CUST_01545,54,Female,North,Standard,5.08,6.0,2024-01-03,2024-03-16
CUST_01546,44,Male,East,Budget,2.6,4.5,2024-12-14,2024-01-19
CUST_01547,57,Female,West,Standard,4.07,6.5,2024-01-07,2023-11-05
CUST_01548,49,Male,East,Standard,14.28,9.2,2023-10-21,2023-02-02
CUST_01549,49,Male,South,Standard,5.57,6.0,2023-11-15,2024-04-06
CUST_01550,30,Male,East,Standard,3.21,8.4,2024-12-21,2023-05-11
CUST_01551,53,Female,South,Standard,6.0,6.0,2024-12-08,2023-02-13
CUST_01552,26,Male,West,Standard,8.21,9.3,2024-11-24,2023-11-15
CUST_01553,52,Female,South,Standard,3.35,5.8,2023-10-21,2023-05-14
CUST_01554,31,Female,West,Standard,2.52,6.5,2024-03-13,2023-04-15
CUST_01555,37,Female,South,Premium,13.73,8.6,2023-10-18,2023-12-05
CUST_01556,43,Male,North,Standard,6.45,5.6,2023-08-11,2024-09-24
CUST_01557,46,Male,South,Premium,27.06,8.0,2024-01-11,2024-02-07
CUST_01558,47,Female,West,Budget,1.42,7.6,2024-03-28,2024-09-08
CUST_01559,46,Female,South,Standard,5.62,7.8,2023-02-01,2023-07-10
CUST_01560,46,Male,East,Budget,1.21,6.1,2023-11-30,2023-07-29
CUST_01561,18,Male,North,Budget,3.15,3.1,2024-12-04,2023-11-30
CUST_01562,43,Female,South,Budget,3.11,6.0,2023-03-15,2024-02-27
CUST_01563,43,Female,East,Standard,8.93,5.6,2023-11-14,2023-09-29
CUST_01564,59,Male,West,Premium,7.28,8.2,2024-08-31,2023-03-10
CUST_01565,35,Female,North,Budget,1.6,4.2,2023-04-01,2023-10-16
CUST_01566,48,Male,South,Budget,1.65,8.3,2024-07-01,2024-07-11
CUST_01567,32,Male,South,Premium,12.27,6.8,2023-02-14,2024-01-03
CUST_01568,61,Female,East,Standard,6.75,7.0,2023-08-22,2023-06-30
CUST_01569,40,Male,South,Premium,7.99,5.9,2024-10-26,2023-05-20
CUST_01570,28,Female,North,Budget,1.33,7.4,2023-10-20,2024-12-04
CUST_01571,29,Male,East,Standard,4.88,7.6,2023-04-22,2024-07-17
CUST_01572,19,Female,North,Budget,1.26,4.5,2023-05-07,2023-09-20
CUST_01573,28,Male,North,Standard,2.27,4.8,2023-07-04,2023-03-06
CUST_01574,42,Male,East,Standard,4.01,7.1,2024-07-25,2024-06-09
CUST_01575,48,Male,East,Premium,11.52,8.7,2024-06-29,2024-10-22
CUST_01576,27,Female,East,Standard,30.34,5.0,2024-07-10,2023-08-13
CUST_01577,58,Male,North,Standard,3.88,8.2,2024-08-10,2023-06-24
CUST_01578,41,Female,South,Budget,2.51,5.9,2023-05-10,2023-05-30
CUST_01579,29,Female,East,Standard,6.28,8.1,2024-11-29,2024-09-18
CUST_01580,29,Female,South,Standard,3.27,7.8,2024-03-19,2023-05-01
CUST_01581,49,Male,North,Standard,2.14,8.3,2024-01-04,2023-02-10
CUST_01582,42,Male,South,Standard,7.13,8.3,2024-05-01,2024-01-22
CUST_01583,57,Male,North,Budget,6.13,8.6,2023-04-26,2024-11-09
CUST_01584,18,Male,East,Standard,2.78,7.6,2024-07-18,2024-09-01
CUST_01585,44,Female,South,Premium,20.59,6.6,2023-03-11,2024-11-15
CUST_01586,44,Female,North,Premium,10.04,8.0,2023-10-01,2023-04-15
CUST_01587,41,Male,West,Budget,4.95,6.1,2024-12-10,2024-08-28
CUST_01588,35,Female,East,Budget,6.73,7.2,2024-03-19,2023-01-08
CUST_01589,33,Male,North,Budget,2.08,4.8,2024-10-20,2023-11-09
CUST_01590,29,Female,South,Standard,2.35,8.1,2023-12-13,2024-01-19
CUST_01591,41,Female,West,Standard,5.96,7.9,2024-07-29,2024-11-07
CUST_01592,50,Male,East,Budget,1.43,5.7,2024-10-20,2023-07-03
CUST_01593,54,Male,South,Budget,3.42,3.3,2024-02-07,2024-04-06
CUST_01594,56,Female,West,Standard,2.37,5.3,2023-03-03,2023-08-17
CUST_01595,28,Male,East,Standard,15.82,8.0,2024-03-27,2023-02-24
CUST_01596,42,Female,East,Budget,4.91,4.4,2023-06-30,2023-06-14
CUST_01597,55,Female,West,Premium,12.23,8.6,2024-10-25,2023-12-08
CUST_01598,46,Male,South,Standard,7.24,7.4,2024-05-14,2023-03-12
CUST_01599,44,Female,East,Budget,2.14,5.0,2023-08-03,2024-01-24
CUST_01600,40,Female,North,Budget,5.88,4.9,2023-07-15,2023-08-27
CUST_01601,38,Female,East,Standard,2.83,7.0,2024-02-20,2023-12-01
CUST_01602,61,Male,East,Budget,7.04,6.1,2023-08-18,2023-05-22
CUST_01603,56,Male,East,Premium,14.44,6.0,2024-07-18,2023-08-08
CUST_01604,22,Male,East,Budget,2.21,5.0,2023-09-06,2023-07-26
CUST_01605,47,Female,West,Standard,8.79,8.6,2023-03-10,2023-07-13
CUST_01606,58,Female,North,Premium,11.91,10.0,2023-06-01,2024-11-06
CUST_01607,18,Male,North,Premium,5.52,7.0,2023-05-04,2023-06-27
CUST_01608,53,Female,South,Premium,5.32,7.2,2024-04-15,2023-12-23
CUST_01609,44,Female,North,Premium,22.79,7.4,2024-12-18,2024-04-02
CUST_01610,40,Female,West,Standard,8.48,8.6,2023-04-12,2024-10-26
CUST_01611,18,Female,East,Standard,2.65,6.3,2024-03-20,2023-06-29
CUST_01612,45,Female,East,Standard,3.92,4.4,2024-04-02,2024-11-29
CUST_01613,38,Male,East,Standard,4.79,5.7,2023-12-12,2023-09-02
CUST_01614,33,Male,West,Standard,6.22,7.1,2024-09-21,2023-03-06
CUST_01615,36,Female,North,Budget,2.98,7.0,2023-12-02,2023-05-07
CUST_01616,45,Female,North,Standard,9.51,6.2,2023-06-30,2024-12-17
CUST_01617,59,Male,South,Standard,2.36,5.6,2024-04-04,2024-05-28
CUST_01618,27,Female,South,Budget,3.46,4.6,2023-07-16,2023-09-11
CUST_01619,44,Male,East,Budget,3.65,5.2,2023-11-19,2024-01-30
CUST_01620,43,Male,East,Premium,10.48,8.0,2023-01-02,2023-04-21
CUST_01621,29,Female,South,Budget,2.29,4.7,2024-10-24,2023-07-30
CUST_01622,40,Male,East,Standard,9.9,7.0,2024-08-20,2023-10-19
CUST_01623,57,Male,North,Budget,2.23,5.7,2023-10-20,2023-08-25
CUST_01624,34,Male,North,Budget,1.16,4.6,2024-05-10,2023-10-20
CUST_01625,18,Male,East,Standard,3.49,6.0,2023-10-21,2024-06-03
CUST_01626,58,Female,East,Standard,13.99,5.4,2024-05-22,2023-04-23
CUST_01627,82,Female,North,Budget,7.7,5.5,2023-05-15,2023-05-05
CUST_01628,54,Female,North,Standard,2.99,6.7,2024-09-17,2024-04-10
CUST_01629,41,Female,West,Budget,1.58,7.3,2023-06-19,2024-02-17
CUST_01630,21,Male,West,Standard,4.93,3.8,2024-04-05,2023-05-29
CUST_01631,24,Female,South,Standard,7.98,6.6,2024-07-06,2023-06-11
CUST_01632,42,Male,North,Standard,11.64,6.3,2024-12-01,2023-05-06
CUST_01633,33,Male,West,Premium,9.75,6.6,2023-09-03,2024-02-16
CUST_01634,64,Female,North,Budget,3.77,4.1,2023-03-10,2023-05-24
CUST_01635,57,Female,West,Budget,2.19,3.2,2023-07-13,2024-08-05
CUST_01636,43,Male,South,Premium,10.96,8.4,2023-12-17,2023-09-02
CUST_01637,25,Female,East,Budget,4.24,3.8,2023-09-19,2023-10-28
CUST_01638,59,Female,North,Premium,11.84,6.3,2024-05-22,2024-11-02
CUST_01639,34,Male,East,Budget,5.28,4.5,2023-09-06,2024-11-03
CUST_01640,33,Female,East,Standard,10.11,7.6,2023-02-23,2023-02-05
CUST_01641,19,Female,North,Standard,6.42,7.0,2024-07-16,2024-10-08
CUST_01642,44,Male,North,Standard,22.77,4.6,2024-07-12,2023-09-23
CUST_01643,67,Male,South,Standard,2.09,5.8,2023-02-12,2024-07-06
CUST_01644,44,Male,East,Premium,7.93,8.3,2023-09-01,2023-03-12
CUST_01645,28,Female,South,Standard,2.57,6.1,2024-04-30,2023-03-23
CUST_01646,34,Male,North,Standard,3.68,5.9,2024-02-05,2023-10-26
CUST_01647,26,Female,North,Standard,3.93,7.7,2023-04-19,2024-01-05
CUST_01648,64,Female,West,Premium,5.93,6.1,2023-03-26,2024-05-09
CUST_01649,18,Male,North,Standard,8.68,6.7,2024-12-27,2024-04-18
CUST_01650,51,Male,East,Standard,5.33,3.1,2024-07-05,2023-12-02
CUST_01651,31,Female,West,Budget,2.37,5.2,2024-03-06,2024-08-18
CUST_01652,43,Male,North,Premium,16.94,6.4,2024-10-29,2023-01-16
CUST_01653,63,Female,South,Budget,1.75,7.4,2024-01-05,2023-11-03
CUST_01654,62,Female,South,Standard,10.96,8.8,2023-01-02,2024-09-28
CUST_01655,32,Male,North,Standard,6.03,7.5,2023-08-05,2024-07-24
CUST_01656,57,Female,West,Standard,5.05,5.3,2023-11-18,2024-08-19
CUST_01657,18,Female,West,Budget,8.18,3.7,2023-02-13,2024-04-27
CUST_01658,30,Female,North,Standard,7.04,8.3,2024-12-17,2024-01-24
CUST_01659,28,Male,West,Premium,13.29,8.8,2023-10-27,2024-07-08
CUST_01660,34,Male,West,Budget,4.28,4.9,2024-05-27,2023-03-14
CUST_01661,44,Male,North,Premium,8.43,6.0,2024-12-10,2023-11-07
CUST_01662,66,Female,East,Standard,5.19,5.2,2023-01-03,2023-08-31
CUST_01663,53,Male,North,Premium,22.53,10.0,2023-06-12,2023-10-26
CUST_01664,18,Male,South,Standard,2.32,4.6,2023-04-17,2024-12-17
CUST_01665,28,Male,North,Budget,1.7,4.6,2024-03-15,2023-09-06
CUST_01666,38,Female,West,Standard,2.13,7.8,2023-09-15,2024-04-26
CUST_01667,35,Female,North,Premium,27.17,4.8,2024-03-21,2024-07-08
CUST_01668,65,Male,East,Standard,4.4,6.6,2023-01-03,2023-03-30
CUST_01669,41,Male,South,Budget,7.18,8.5,2023-05-30,2024-07-24
CUST_01670,47,Male,South,Premium,9.39,10.0,2024-08-15,2023-12-31
CUST_01671,41,Female,North,Standard,4.52,4.4,2023-09-12,2024-12-24
CUST_01672,39,Female,West,Standard,4.43,5.4,2024-05-05,2023-06-08
CUST_01673,18,Female,West,Standard,6.04,7.2,2023-07-12,2023-05-24
CUST_01674,45,Female,South,Standard,3.7,2.5,2023-10-05,2023-05-22
CUST_01675,52,Male,East,Premium,54.4,5.4,2023-06-25,2023-04-12
CUST_01676,64,Female,North,Standard,6.65,8.3,2023-05-06,2023-11-01
CUST_01677,53,Female,West,Premium,14.71,10.0,2024-12-17,2023-12-31
CUST_01678,25,Female,North,Budget,4.86,4.0,2024-02-12,2024-06-30
CUST_01679,40,Female,West,Premium,8.4,9.2,2023-05-26,2023-01-16
CUST_01680,23,Female,North,Standard,3.49,5.7,2024-07-16,2024-06-22
CUST_01681,48,Male,North,Budget,1.02,2.1,2024-11-17,2023-04-24
CUST_01682,39,Female,South,Standard,3.12,5.8,2023-10-30,2024-09-14
CUST_01683,53,Male,West,Premium,10.82,7.4,2024-12-01,2023-02-09
CUST_01684,57,Female,East,Budget,17.66,6.4,2023-11-20,2024-11-21
CUST_01685,45,Male,South,Standard,2.05,5.3,2024-05-15,2023-04-08
CUST_01686,36,Male,South,Standard,2.45,3.6,2023-03-26,2024-03-22
CUST_01687,40,Female,South,Standard,2.89,7.4,2023-10-29,2024-12-24
CUST_01688,51,Male,East,Premium,8.16,8.0,2024-10-04,2024-10-02
CUST_01689,21,Female,West,Standard,2.17,7.3,2024-06-04,2023-10-05
CUST_01690,48,Female,South,Standard,7.87,5.6,2023-10-19,2024-10-20
CUST_01691,44,Female,South,Premium,15.59,7.2,2024-09-22,2023-04-21
CUST_01692,37,Female,South,Premium,8.31,6.1,2024-09-16,2024-06-11
CUST_01693,19,Female,East,Standard,3.79,9.1,2023-06-25,2024-09-01
CUST_01694,31,Male,West,Budget,3.53,5.5,2023-11-02,2024-05-29
CUST_01695,41,Male,North,Standard,3.4,5.2,2024-12-28,2024-01-14
CUST_01696,18,Male,South,Premium,18.93,7.8,2023-10-05,2023-08-18
CUST_01697,35,Male,South,Premium,13.66,10.0,2024-10-13,2023-07-21
CUST_01698,24,Male,West,Standard,2.96,5.0,2023-12-22,2023-01-13
CUST_01699,74,Male,South,Standard,3.46,7.3,2024-07-31,2023-08-16
CUST_01700,66,Male,South,Premium,16.73,7.1,2023-06-30,2024-05-07
CUST_01701,49,Male,South,Budget,1.17,5.8,2023-10-05,2024-03-20
CUST_01702,77,Female,North,Standard,7.31,7.3,2024-03-31,2024-12-07
CUST_01703,26,Female,North,Standard,2.85,9.7,2024-09-24,2024-05-16
CUST_01704,18,Female,West,Standard,2.27,5.6,2023-08-15,2023-12-30
CUST_01705,19,Male,East,Budget,1.31,10.0,2024-12-15,2023-02-11
CUST_01706,63,Female,North,Standard,5.17,7.9,2024-05-24,2023-06-12
CUST_01707,32,Female,West,Premium,9.07,5.9,2024-12-28,2024-08-29
CUST_01708,41,Female,South,Budget,3.78,3.6,2024-09-22,2024-09-14
CUST_01709,47,Female,South,Standard,8.87,7.6,2023-04-15,2024-10-18
CUST_01710,25,Female,North,Standard,2.44,5.9,2024-03-04,2023-01-17
CUST_01711,44,Male,West,Standard,3.6,5.6,2024-01-13,2024-01-27
CUST_01712,47,Female,South,Standard,2.45,8.4,2023-03-15,2024-01-14
CUST_01713,44,Female,East,Standard,19.45,5.8,2023-01-09,2024-07-28
CUST_01714,47,Female,North,Standard,11.76,6.9,2023-10-09,2023-11-01
CUST_01715,19,Female,West,Budget,4.33,5.4,2023-06-22,2024-12-04
CUST_01716,54,Male,South,Premium,18.86,6.4,2024-06-23,2023-10-02
CUST_01717,55,Male,West,Standard,6.82,6.4,2023-08-08,2024-08-06
CUST_01718,19,Female,West,Budget,2.14,6.0,2023-06-01,2024-03-14
CUST_01719,44,Female,North,Standard,11.47,7.5,2024-12-16,2024-08-08
CUST_01720,43,Male,West,Premium,6.41,8.8,2024-10-07,2023-07-09
CUST_01721,18,Male,South,Premium,6.38,9.0,2024-11-29,2024-05-19
CUST_01722,18,Male,South,Budget,3.76,3.4,2023-03-04,2024-01-04
CUST_01723,25,Female,West,Standard,2.4,7.1,2024-04-12,2024-01-09
CUST_01724,36,Female,South,Standard,7.9,9.4,2024-09-04,2023-02-16
CUST_01725,27,Male,North,Standard,6.76,5.0,2024-06-20,2023-06-12
CUST_01726,61,Female,West,Standard,3.61,5.4,2024-04-08,2024-04-07
CUST_01727,47,Female,North,Standard,7.4,7.1,2023-05-06,2024-01-05
CUST_01728,26,Male,West,Budget,1.26,4.5,2024-01-11,2023-07-29
CUST_01729,42,Female,South,Budget,2.57,6.3,2024-03-17,2024-09-05
CUST_01730,47,Male,West,Standard,16.08,4.1,2024-10-18,2024-05-30
CUST_01731,54,Male,West,Budget,7.86,5.7,2023-05-20,2023-02-23
CUST_01732,22,Female,South,Standard,3.13,8.8,2024-05-31,2024-02-21
CUST_01733,47,Male,West,Standard,2.8,8.2,2024-03-13,2023-08-13
CUST_01734,62,Male,East,Premium,24.64,7.4,2023-01-29,2023-12-17
CUST_01735,53,Male,North,Standard,8.9,6.0,2024-09-29,2024-09-27
CUST_01736,42,Female,South,Premium,11.31,5.1,2023-08-07,2024-05-26
CUST_01737,43,Female,South,Standard,3.2,8.3,2023-09-30,2023-06-09
CUST_01738,35,Female,West,Standard,2.91,6.9,2023-03-27,2023-06-29
CUST_01739,46,Male,North,Budget,1.72,6.0,2024-02-09,2024-05-06
